ware,method,time,amount,input_ware,input_amount,work_effect
ship_arg_l_destroyer_01_a,default,182,1,hullparts,4433,
ship_arg_l_destroyer_01_b,default,218,1,energycells,1206,
ship_arg_l_destroyer_01_b,default,218,1,hullparts,5306,
ship_arg_l_destroyer_02_a,default,218,1,energycells,7227,
ship_arg_l_destroyer_02_a,default,218,1,hullparts,10512,
ship_arg_l_miner_liquid_01_a,default,83,1,energycells,461,
ship_arg_l_miner_liquid_01_a,default,83,1,hullparts,1216,
ship_arg_l_miner_liquid_01_b,default,101,1,energycells,560,
ship_arg_l_miner_liquid_01_b,default,101,1,hullparts,1478,
ship_arg_l_miner_solid_01_a,default,83,1,energycells,460,
ship_arg_l_miner_solid_01_a,default,83,1,hullparts,1213,
ship_arg_l_miner_solid_01_b,default,101,1,energycells,559,
ship_arg_l_miner_solid_01_b,default,101,1,hullparts,1475,
ship_arg_l_trans_container_01_a,default,195,1,energycells,1080,
ship_arg_l_trans_container_01_a,default,195,1,hullparts,2851,
ship_arg_l_trans_container_01_b,default,235,1,energycells,1302,
ship_arg_l_trans_container_01_b,default,235,1,hullparts,3436,
ship_arg_l_trans_container_02_a,default,203,1,energycells,1121,
ship_arg_l_trans_container_02_a,default,203,1,hullparts,2960,
ship_arg_l_trans_container_02_b,default,244,1,energycells,1347,
ship_arg_l_trans_container_02_b,default,244,1,hullparts,3557,
ship_arg_l_trans_container_03_a,default,197,1,energycells,1091,
ship_arg_l_trans_container_03_a,default,197,1,hullparts,2880,
ship_arg_l_trans_container_03_b,default,319,1,energycells,1761,
ship_arg_l_trans_container_03_b,default,319,1,hullparts,4649,
ship_arg_l_trans_container_04_a,default,288,1,energycells,1592,
ship_arg_l_trans_container_04_a,default,288,1,hullparts,4204,
ship_arg_l_trans_container_04_b,default,346,1,energycells,1913,
ship_arg_l_trans_container_04_b,default,346,1,hullparts,5049,
ship_arg_l_trans_container_05_a,default,229,1,energycells,1264,
ship_arg_l_trans_container_05_a,default,229,1,hullparts,3336,
ship_arg_l_trans_container_05_b,default,274,1,energycells,1513,
ship_arg_l_trans_container_05_b,default,274,1,hullparts,3994,
ship_arg_m_bomber_01_a,default,24,1,energycells,134,
ship_arg_m_bomber_01_a,default,24,1,hullparts,708,
ship_arg_m_bomber_01_b,default,29,1,energycells,159,
ship_arg_m_bomber_01_b,default,29,1,hullparts,838,
ship_arg_m_bomber_02_a,default,24,1,energycells,132,
ship_arg_m_bomber_02_a,default,24,1,hullparts,699,
ship_arg_m_frigate_01_a,default,31,1,energycells,172,
ship_arg_m_frigate_01_a,default,31,1,hullparts,909,
ship_arg_m_frigate_01_b,default,37,1,energycells,205,
ship_arg_m_frigate_01_b,default,37,1,hullparts,1080,
ship_arg_m_miner_liquid_01_a,default,12,1,energycells,66,
ship_arg_m_miner_liquid_01_a,default,12,1,hullparts,117,
ship_arg_m_miner_liquid_01_b,default,15,1,energycells,84,
ship_arg_m_miner_liquid_01_b,default,15,1,hullparts,148,
ship_arg_m_miner_solid_01_a,default,12,1,energycells,69,
ship_arg_m_miner_solid_01_a,default,12,1,hullparts,121,
ship_arg_m_miner_solid_01_b,default,15,1,energycells,81,
ship_arg_m_miner_solid_01_b,default,15,1,hullparts,143,
ship_arg_m_trans_container_01_a,default,16,1,energycells,90,
ship_arg_m_trans_container_01_a,default,16,1,hullparts,159,
ship_arg_m_trans_container_01_b,default,20,1,energycells,108,
ship_arg_m_trans_container_01_b,default,20,1,hullparts,191,
ship_arg_m_trans_container_02_a,default,16,1,energycells,155,
ship_arg_m_trans_container_02_a,default,16,1,hullparts,226,
ship_arg_m_trans_container_02_b,default,20,1,energycells,187,
ship_arg_m_trans_container_02_b,default,20,1,hullparts,272,
ship_arg_s_fighter_01_a,default,10,1,energycells,56,
ship_arg_s_fighter_01_a,default,10,1,hullparts,122,
ship_arg_s_fighter_01_b,default,12,1,energycells,68,
ship_arg_s_fighter_01_b,default,12,1,hullparts,148,
ship_arg_s_fighter_02_a,default,6,1,energycells,32,
ship_arg_s_fighter_02_a,default,6,1,hullparts,71,
ship_arg_s_fighter_02_b,default,7,1,energycells,39,
ship_arg_s_fighter_02_b,default,7,1,hullparts,86,
ship_arg_s_fighter_03_a,default,9,1,energycells,48,
ship_arg_s_fighter_03_a,default,9,1,hullparts,105,
ship_arg_s_fighter_04_a,default,8,1,energycells,42,
ship_arg_s_fighter_04_a,default,8,1,hullparts,93,
ship_arg_s_heavyfighter_01_a,default,14,1,energycells,79,
ship_arg_s_heavyfighter_01_a,default,14,1,hullparts,173,
ship_arg_s_heavyfighter_01_b,default,17,1,energycells,95,
ship_arg_s_heavyfighter_01_b,default,17,1,hullparts,209,
ship_arg_s_heavyfighter_02_a,default,13,1,energycells,71,
ship_arg_s_heavyfighter_02_a,default,13,1,hullparts,157,
ship_arg_s_miner_solid_01_a,default,6,1,energycells,35,
ship_arg_s_miner_solid_01_a,default,6,1,hullparts,77,
ship_arg_s_scout_01_a,default,7,1,energycells,37,
ship_arg_s_scout_01_a,default,7,1,hullparts,81,
ship_arg_s_scout_01_b,default,8,1,energycells,44,
ship_arg_s_scout_01_b,default,8,1,hullparts,98,
ship_arg_s_trans_container_01_a,default,12,1,energycells,66,
ship_arg_s_trans_container_01_a,default,12,1,hullparts,144,
ship_arg_s_trans_container_01_b,default,14,1,energycells,78,
ship_arg_s_trans_container_01_b,default,14,1,hullparts,172,
ship_arg_s_trans_container_02_a,default,6,1,energycells,34,
ship_arg_s_trans_container_02_a,default,6,1,hullparts,74,
ship_arg_s_trans_container_02_b,default,8,1,energycells,42,
ship_arg_s_trans_container_02_b,default,8,1,hullparts,91,
ship_arg_xl_builder_01_a,default,439,1,energycells,2428,
ship_arg_xl_builder_01_a,default,439,1,hullparts,8545,
ship_arg_xl_builder_01_b,default,527,1,energycells,2913,
ship_arg_xl_builder_01_b,default,527,1,hullparts,10254,
ship_arg_xl_carrier_01_a,default,486,1,energycells,2685,
ship_arg_xl_carrier_01_a,default,486,1,hullparts,9450,
ship_arg_xl_carrier_01_b,default,583,1,energycells,3220,
ship_arg_xl_carrier_01_b,default,583,1,hullparts,11335,
ship_arg_xl_carrier_02_a,default,586,1,energycells,4000,
ship_arg_xl_carrier_02_a,default,586,1,hullparts,13805,
ship_arg_xl_resupplier_01_a,default,414,1,energycells,2288,
ship_arg_xl_resupplier_01_a,default,414,1,hullparts,8055,
ship_arg_xl_resupplier_01_b,default,496,1,energycells,2744,
ship_arg_xl_resupplier_01_b,default,496,1,hullparts,9659,
ship_arg_xs_police_01_a,default,60,1,dronecomponents,1,
ship_arg_xs_police_01_a,default,60,1,energycells,50,
ship_arg_xs_police_01_a,default,60,1,smartchips,10,
ship_gen_m_tugboat_01_a,default,25,1,energycells,136,
ship_gen_m_tugboat_01_a,default,25,1,hullparts,375,
ship_gen_s_fighter_01_a,default,10,1,energycells,56,
ship_gen_s_fighter_01_a,default,10,1,hullparts,70,
ship_gen_s_fighter_01_b,default,13,1,energycells,69,
ship_gen_s_fighter_01_b,default,13,1,hullparts,86,
ship_gen_s_fightingdrone_01_a,default,90,1,dronecomponents,1,
ship_gen_s_fightingdrone_01_a,default,90,1,energycells,50,
ship_gen_s_fightingdrone_01_a,default,90,1,smartchips,30,
ship_gen_s_fightingdrone_01_a,xenon,10,1,energycells,15,
ship_gen_s_fightingdrone_01_a,xenon,10,1,ore,10,
ship_gen_s_fightingdrone_01_a,xenon,10,1,silicon,10,
ship_gen_s_lasertower_01_a,default,1800,1,dronecomponents,2,
ship_gen_s_lasertower_01_a,default,1800,1,energycells,50,
ship_gen_s_lasertower_01_a,default,1800,1,smartchips,20,
ship_gen_s_lasertower_01_a,xenon,1800,1,energycells,70,
ship_gen_s_lasertower_01_a,xenon,1800,1,ore,10,
ship_gen_s_lasertower_01_a,xenon,1800,1,silicon,4,
ship_gen_s_miningdrone_liquid_01_a,default,30,1,dronecomponents,1,
ship_gen_s_miningdrone_liquid_01_a,default,30,1,energycells,125,
ship_gen_s_miningdrone_liquid_01_a,xenon,30,1,energycells,40,
ship_gen_s_miningdrone_liquid_01_a,xenon,30,1,ore,15,
ship_gen_s_miningdrone_liquid_01_a,xenon,30,1,silicon,10,
ship_gen_s_miningdrone_solid_01_a,default,30,1,dronecomponents,1,
ship_gen_s_miningdrone_solid_01_a,default,30,1,energycells,125,
ship_gen_s_miningdrone_solid_01_a,xenon,30,1,energycells,40,
ship_gen_s_miningdrone_solid_01_a,xenon,30,1,ore,15,
ship_gen_s_miningdrone_solid_01_a,xenon,30,1,silicon,10,
ship_gen_xs_buildingdrone_01_a,default,60,1,dronecomponents,1,
ship_gen_xs_buildingdrone_01_a,default,60,1,energycells,50,
ship_gen_xs_buildingdrone_01_a,default,60,1,smartchips,10,
ship_gen_xs_buildingdrone_01_a,xenon,3,1,energycells,14,
ship_gen_xs_buildingdrone_01_a,xenon,3,1,ore,20,
ship_gen_xs_buildingdrone_01_a,xenon,3,1,silicon,20,
ship_gen_xs_cargodrone_empty_01_a,default,60,1,dronecomponents,1,
ship_gen_xs_cargodrone_empty_01_a,default,60,1,energycells,50,
ship_gen_xs_cargodrone_empty_01_a,default,60,1,smartchips,10,
ship_gen_xs_cargodrone_empty_01_a,xenon,6,1,energycells,36,
ship_gen_xs_cargodrone_empty_01_a,xenon,6,1,ore,20,
ship_gen_xs_cargodrone_empty_01_a,xenon,6,1,silicon,20,
ship_gen_xs_lasertower_01_a,default,1800,1,dronecomponents,1,
ship_gen_xs_lasertower_01_a,default,1800,1,energycells,50,
ship_gen_xs_lasertower_01_a,default,1800,1,smartchips,20,
ship_gen_xs_lasertower_01_a,xenon,1800,1,energycells,26,
ship_gen_xs_lasertower_01_a,xenon,1800,1,ore,5,
ship_gen_xs_lasertower_01_a,xenon,1800,1,silicon,2,
ship_gen_xs_repairdrone_01_a,default,60,1,dronecomponents,1,
ship_gen_xs_repairdrone_01_a,default,60,1,energycells,50,
ship_gen_xs_repairdrone_01_a,default,60,1,smartchips,10,
ship_gen_xs_repairdrone_01_a,xenon,3,1,energycells,14,
ship_gen_xs_repairdrone_01_a,xenon,3,1,ore,20,
ship_gen_xs_repairdrone_01_a,xenon,3,1,silicon,20,
ship_par_l_destroyer_01_a,default,195,1,energycells,1075,
ship_par_l_destroyer_01_a,default,195,1,hullparts,4732,
ship_par_l_destroyer_01_b,default,234,1,energycells,1292,
ship_par_l_destroyer_01_b,default,234,1,hullparts,5683,
ship_par_l_destroyer_02_a,default,276,1,energycells,7649,
ship_par_l_destroyer_02_a,default,276,1,hullparts,11126,
ship_par_l_miner_liquid_01_a,default,74,1,energycells,407,
ship_par_l_miner_liquid_01_a,default,74,1,hullparts,1074,
ship_par_l_miner_liquid_01_b,default,89,1,energycells,492,
ship_par_l_miner_liquid_01_b,default,89,1,hullparts,1298,
ship_par_l_miner_liquid_02_a,default,91,1,energycells,406,
ship_par_l_miner_liquid_02_a,default,91,1,hullparts,1492,
ship_par_l_miner_solid_01_a,default,74,1,energycells,407,
ship_par_l_miner_solid_01_a,default,74,1,hullparts,1074,
ship_par_l_miner_solid_01_b,default,89,1,energycells,492,
ship_par_l_miner_solid_01_b,default,89,1,hullparts,1298,
ship_par_l_miner_solid_02_a,default,91,1,energycells,393,
ship_par_l_miner_solid_02_a,default,91,1,hullparts,1493,
ship_par_l_trans_container_01_a,default,127,1,energycells,703,
ship_par_l_trans_container_01_a,default,127,1,hullparts,1856,
ship_par_l_trans_container_01_b,default,154,1,energycells,849,
ship_par_l_trans_container_01_b,default,154,1,hullparts,2242,
ship_par_l_trans_container_02_a,default,108,1,energycells,703,
ship_par_l_trans_container_02_a,default,108,1,hullparts,1856,
ship_par_l_trans_container_02_b,default,130,1,energycells,849,
ship_par_l_trans_container_02_b,default,130,1,hullparts,2242,
ship_par_l_trans_container_03_a,default,178,1,energycells,739,
ship_par_l_trans_container_03_a,default,178,1,hullparts,3264,
ship_par_m_corvette_01_a,default,20,1,energycells,111,
ship_par_m_corvette_01_a,default,20,1,hullparts,587,
ship_par_m_corvette_01_b,default,24,1,energycells,133,
ship_par_m_corvette_01_b,default,24,1,hullparts,704,
ship_par_m_frigate_01_a,default,35,1,energycells,196,
ship_par_m_frigate_01_a,default,35,1,hullparts,1036,
ship_par_m_frigate_01_b,default,43,1,energycells,236,
ship_par_m_frigate_01_b,default,43,1,hullparts,1248,
ship_par_m_miner_liquid_01_a,default,12,1,energycells,69,
ship_par_m_miner_liquid_01_a,default,12,1,hullparts,122,
ship_par_m_miner_liquid_01_b,default,15,1,energycells,85,
ship_par_m_miner_liquid_01_b,default,15,1,hullparts,149,
ship_par_m_miner_solid_01_a,default,12,1,energycells,69,
ship_par_m_miner_solid_01_a,default,12,1,hullparts,122,
ship_par_m_miner_solid_01_b,default,15,1,energycells,85,
ship_par_m_miner_solid_01_b,default,15,1,hullparts,149,
ship_par_m_trans_container_01_a,default,17,1,energycells,92,
ship_par_m_trans_container_01_a,default,17,1,hullparts,162,
ship_par_m_trans_container_01_b,default,22,1,energycells,120,
ship_par_m_trans_container_01_b,default,22,1,hullparts,210,
ship_par_m_trans_container_02_a,default,17,1,energycells,92,
ship_par_m_trans_container_02_a,default,17,1,hullparts,162,
ship_par_m_trans_container_02_b,default,22,1,energycells,120,
ship_par_m_trans_container_02_b,default,22,1,hullparts,210,
ship_par_m_trans_container_03_a,default,18,1,energycells,98,
ship_par_m_trans_container_03_a,default,18,1,hullparts,272,
ship_par_s_fighter_01_a,default,12,1,energycells,66,
ship_par_s_fighter_01_a,default,12,1,hullparts,145,
ship_par_s_fighter_01_b,default,14,1,energycells,79,
ship_par_s_fighter_01_b,default,14,1,hullparts,174,
ship_par_s_fighter_02_a,default,13,1,energycells,75,
ship_par_s_fighter_02_a,default,13,1,hullparts,164,
ship_par_s_fighter_02_b,default,16,1,energycells,89,
ship_par_s_fighter_02_b,default,16,1,hullparts,196,
ship_par_s_heavyfighter_01_a,default,12,1,energycells,66,
ship_par_s_heavyfighter_01_a,default,12,1,hullparts,228,
ship_par_s_miner_solid_01_a,default,6,1,energycells,35,
ship_par_s_miner_solid_01_a,default,6,1,hullparts,77,
ship_par_s_scout_01_a,default,6,1,energycells,34,
ship_par_s_scout_01_a,default,6,1,hullparts,74,
ship_par_s_scout_01_b,default,7,1,energycells,41,
ship_par_s_scout_01_b,default,7,1,hullparts,90,
ship_par_s_trans_container_01_a,default,11,1,energycells,63,
ship_par_s_trans_container_01_a,default,11,1,hullparts,139,
ship_par_s_trans_container_01_b,default,14,1,energycells,77,
ship_par_s_trans_container_01_b,default,14,1,hullparts,170,
ship_par_xl_builder_01_a,default,537,1,energycells,2971,
ship_par_xl_builder_01_a,default,537,1,hullparts,16432,
ship_par_xl_builder_01_b,default,527,1,energycells,2913,
ship_par_xl_builder_01_b,default,527,1,hullparts,10254,
ship_par_xl_carrier_01_a,default,632,1,energycells,3493,
ship_par_xl_carrier_01_a,default,632,1,hullparts,12295,
ship_par_xl_carrier_01_b,default,758,1,energycells,4190,
ship_par_xl_carrier_01_b,default,758,1,hullparts,14749,
ship_par_xl_carrier_02_a,default,682,1,energycells,1506,
ship_par_xl_carrier_02_a,default,682,1,hullparts,16670,
ship_par_xl_resupplier_01_a,default,464,1,energycells,2565,
ship_par_xl_resupplier_01_a,default,464,1,hullparts,9029,
ship_par_xl_resupplier_01_b,default,557,1,energycells,3078,
ship_par_xl_resupplier_01_b,default,557,1,hullparts,10835,
ship_par_xl_resupplier_02_a,default,541,1,energycells,1319,
ship_par_xl_resupplier_02_a,default,541,1,hullparts,14691,
ship_par_xs_police_01_a,default,60,1,dronecomponents,1,
ship_par_xs_police_01_a,default,60,1,energycells,50,
ship_par_xs_police_01_a,default,60,1,smartchips,10,
ship_tel_l_destroyer_01_a,default,204,1,energycells,1127,
ship_tel_l_destroyer_01_a,default,204,1,hullparts,4960,
ship_tel_l_destroyer_01_b,default,244,1,energycells,1349,
ship_tel_l_destroyer_01_b,default,244,1,hullparts,5933,
ship_tel_l_destroyer_02_a,default,244,1,energycells,4714,
ship_tel_l_destroyer_02_a,default,244,1,hullparts,6857,
ship_tel_l_miner_liquid_01_a,default,96,1,energycells,530,
ship_tel_l_miner_liquid_01_a,default,96,1,hullparts,1398,
ship_tel_l_miner_liquid_01_b,default,115,1,energycells,636,
ship_tel_l_miner_liquid_01_b,default,115,1,hullparts,1678,
ship_tel_l_miner_liquid_02_a,default,115,1,energycells,650,
ship_tel_l_miner_liquid_02_a,default,115,1,hullparts,1720,
ship_tel_l_miner_solid_01_a,default,96,1,energycells,530,
ship_tel_l_miner_solid_01_a,default,96,1,hullparts,1398,
ship_tel_l_miner_solid_01_b,default,115,1,energycells,636,
ship_tel_l_miner_solid_01_b,default,115,1,hullparts,1678,
ship_tel_l_miner_solid_02_a,default,115,1,energycells,650,
ship_tel_l_miner_solid_02_a,default,115,1,hullparts,1720,
ship_tel_l_trans_container_01_a,default,169,1,energycells,935,
ship_tel_l_trans_container_01_a,default,169,1,hullparts,2467,
ship_tel_l_trans_container_01_b,default,204,1,energycells,1127,
ship_tel_l_trans_container_01_b,default,204,1,hullparts,2975,
ship_tel_l_trans_container_02_a,default,155,1,energycells,858,
ship_tel_l_trans_container_02_a,default,155,1,hullparts,2266,
ship_tel_l_trans_container_02_b,default,185,1,energycells,1025,
ship_tel_l_trans_container_02_b,default,185,1,hullparts,2705,
ship_tel_l_trans_container_03_a,default,204,1,energycells,1250,
ship_tel_l_trans_container_03_a,default,204,1,hullparts,3175,
ship_tel_m_bomber_01_a,default,24,1,energycells,131,
ship_tel_m_bomber_01_a,default,24,1,hullparts,694,
ship_tel_m_bomber_01_b,default,28,1,energycells,156,
ship_tel_m_bomber_01_b,default,28,1,hullparts,821,
ship_tel_m_frigate_01_a,default,34,1,energycells,186,
ship_tel_m_frigate_01_a,default,34,1,hullparts,985,
ship_tel_m_frigate_01_b,default,41,1,energycells,226,
ship_tel_m_frigate_01_b,default,41,1,hullparts,1192,
ship_tel_m_miner_liquid_01_a,default,11,1,energycells,62,
ship_tel_m_miner_liquid_01_a,default,11,1,hullparts,109,
ship_tel_m_miner_liquid_01_b,default,14,1,energycells,75,
ship_tel_m_miner_liquid_01_b,default,14,1,hullparts,132,
ship_tel_m_miner_solid_01_a,default,11,1,energycells,62,
ship_tel_m_miner_solid_01_a,default,11,1,hullparts,109,
ship_tel_m_miner_solid_01_b,default,14,1,energycells,75,
ship_tel_m_miner_solid_01_b,default,14,1,hullparts,132,
ship_tel_m_trans_container_01_a,default,25,1,energycells,138,
ship_tel_m_trans_container_01_a,default,25,1,hullparts,244,
ship_tel_m_trans_container_01_b,default,29,1,energycells,161,
ship_tel_m_trans_container_01_b,default,29,1,hullparts,283,
ship_tel_m_trans_container_02_a,default,25,1,energycells,138,
ship_tel_m_trans_container_02_a,default,25,1,hullparts,244,
ship_tel_m_trans_container_02_b,default,29,1,energycells,161,
ship_tel_m_trans_container_02_b,default,29,1,hullparts,283,
ship_tel_m_trans_container_03_a,default,26,1,energycells,141,
ship_tel_m_trans_container_03_a,default,26,1,hullparts,390,
ship_tel_s_fighter_01_a,default,13,1,energycells,69,
ship_tel_s_fighter_01_a,default,13,1,hullparts,152,
ship_tel_s_fighter_01_b,default,15,1,energycells,82,
ship_tel_s_fighter_01_b,default,15,1,hullparts,181,
ship_tel_s_fighter_02_a,default,12,1,energycells,66,
ship_tel_s_fighter_02_a,default,12,1,hullparts,146,
ship_tel_s_fighter_02_b,default,14,1,energycells,80,
ship_tel_s_fighter_02_b,default,14,1,hullparts,176,
ship_tel_s_miner_solid_01_a,default,7,1,energycells,38,
ship_tel_s_miner_solid_01_a,default,7,1,hullparts,84,
ship_tel_s_scout_01_a,default,7,1,energycells,39,
ship_tel_s_scout_01_a,default,7,1,hullparts,85,
ship_tel_s_scout_01_b,default,8,1,energycells,47,
ship_tel_s_scout_01_b,default,8,1,hullparts,102,
ship_tel_s_scout_02_a,default,11,1,energycells,59,
ship_tel_s_scout_02_a,default,11,1,hullparts,129,
ship_tel_s_scout_02_b,default,13,1,energycells,70,
ship_tel_s_scout_02_b,default,13,1,hullparts,154,
ship_tel_s_trans_container_01_a,default,13,1,energycells,71,
ship_tel_s_trans_container_01_a,default,13,1,hullparts,156,
ship_tel_s_trans_container_01_b,default,15,1,energycells,84,
ship_tel_s_trans_container_01_b,default,15,1,hullparts,185,
ship_tel_s_trans_container_02_a,default,28,1,energycells,153,
ship_tel_s_trans_container_02_a,default,28,1,hullparts,530,
ship_tel_xl_builder_01_a,default,439,1,energycells,2428,
ship_tel_xl_builder_01_a,default,439,1,hullparts,8545,
ship_tel_xl_builder_01_b,default,527,1,energycells,2913,
ship_tel_xl_builder_01_b,default,527,1,hullparts,10254,
ship_tel_xl_carrier_01_a,default,538,1,energycells,2972,
ship_tel_xl_carrier_01_a,default,538,1,hullparts,10462,
ship_tel_xl_carrier_01_b,default,645,1,energycells,3568,
ship_tel_xl_carrier_01_b,default,645,1,hullparts,12559,
ship_tel_xl_resupplier_01_a,default,375,1,energycells,2072,
